Store,DayOfWeek,Promo,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,HasCompetition,Year,Month,Quarter,Day,Week,IsWeekend,lag1,lag7,lag14,lag30,roll7_mean,roll30_mean,IsHoliday
786,4,0,0,0,0,290.0,11.0,2006.0,1,5.0,2013.0,1,2015,7,3,9,28,0,3269.0,4406.0,3150.0,4270.0,3341.5714285714284,3346.4666666666667,0
787,1,1,1,2,2,3210.0,6.0,2009.0,0,0.0,0.0,1,2015,7,3,13,29,0,8091.0,7746.0,8576.0,10444.0,9429.857142857143,10126.766666666666,0
788,1,1,0,0,2,1530.0,3.0,2013.0,0,0.0,0.0,1,2015,7,3,13,29,0,16277.0,14375.0,15484.0,18570.0,16612.85714285714,17739.333333333332,0
789,4,1,1,0,2,9770.0,7.0,2003.0,0,0.0,0.0,1,2015,7,3,30,31,0,3899.0,3339.0,4218.0,3446.0,4023.714285714286,3823.866666666667,0
790,5,1,1,3,2,9070.0,12.0,2003.0,0,0.0,0.0,1,2015,7,3,31,31,0,7732.0,6039.0,7973.0,6183.0,7854.714285714285,7713.933333333333,0
791,2,0,0,0,0,5950.0,4.0,2007.0,0,0.0,0.0,1,2015,6,2,23,26,0,6784.0,14788.0,7478.0,7112.0,9677.57142857143,9295.133333333333,0
792,5,0,0,3,0,17280.0,10.0,2009.0,1,18.0,2011.0,1,2015,6,2,12,24,0,5442.0,10041.0,6138.0,8782.0,6845.857142857143,7268.866666666667,0
793,6,0,0,3,0,2710.0,7.0,2006.0,0,0.0,0.0,1,2015,6,2,13,24,1,3876.0,6886.0,3475.0,5879.0,4327.285714285715,5122.166666666667,0
794,1,1,0,2,2,5090.0,9.0,2006.0,0,0.0,0.0,1,2015,6,2,1,23,0,3157.0,3450.0,4553.0,3817.0,3440.1428571428573,3643.2,0
795,5,1,1,3,0,510.0,0.0,0.0,1,35.0,2010.0,0,2015,7,3,31,31,0,4996.0,3039.0,5913.0,3313.0,4634.142857142857,4473.233333333334,0
796,5,1,1,0,2,7180.0,11.0,2012.0,0,0.0,0.0,1,2015,7,3,31,31,0,9260.0,7025.0,8472.0,6578.0,8128.571428571428,7647.666666666667,0
797,4,1,0,0,0,2090.0,10.0,2012.0,1,40.0,2014.0,1,2015,7,3,2,27,0,5430.0,3713.0,7567.0,4305.0,5538.428571428572,5338.2,0
798,1,1,1,0,0,9560.0,4.0,2001.0,0,0.0,0.0,1,2015,7,3,27,31,0,2881.0,3024.0,7245.0,6947.0,5253.285714285715,7074.433333333333,0
799,4,1,1,0,2,2700.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,16,29,0,9973.0,8298.0,12316.0,8630.0,9727.285714285714,9923.9,0
800,3,1,0,3,0,2020.0,7.0,2014.0,0,0.0,0.0,1,2015,6,2,3,23,0,7070.0,4288.0,4023.0,4765.0,5477.571428571428,5266.333333333333,0
801,4,1,0,3,0,48330.0,4.0,2013.0,0,0.0,0.0,1,2015,6,2,18,25,0,5308.0,3938.0,6107.0,4810.0,4985.0,5409.933333333333,0
802,5,1,1,0,2,910.0,0.0,0.0,1,22.0,2011.0,0,2015,7,3,31,31,0,8878.0,5546.0,8553.0,5526.0,7460.857142857143,7117.7,0
803,6,0,0,3,0,1760.0,0.0,0.0,1,10.0,2014.0,0,2015,6,2,27,26,1,4353.0,6920.0,4540.0,6202.0,4608.285714285715,5970.733333333334,0
804,2,0,0,2,2,2100.0,0.0,0.0,1,1.0,2013.0,0,2015,7,3,7,28,0,4581.0,6722.0,6329.0,6093.0,5628.428571428572,5251.866666666667,0
805,4,1,0,3,0,24770.0,10.0,2011.0,1,10.0,2014.0,1,2015,6,2,18,25,0,7113.0,4605.0,7398.0,4631.0,5779.714285714285,5895.9,0
806,1,1,1,3,0,260.0,0.0,0.0,1,44.0,2010.0,0,2015,6,2,1,23,0,7611.0,6910.0,6604.0,5266.0,6256.142857142857,7479.8,0
807,1,1,0,0,0,3870.0,4.0,2008.0,0,0.0,0.0,1,2015,7,3,13,29,0,10868.0,10316.0,8767.0,9644.0,9447.57142857143,9800.933333333332,0
808,4,0,0,0,0,18620.0,0.0,0.0,1,31.0,2009.0,0,2015,6,2,11,24,0,6707.0,8797.0,7900.0,8738.0,7463.0,7777.966666666666,0
809,1,1,1,0,0,12770.0,10.0,2000.0,0,0.0,0.0,1,2015,6,2,29,27,0,7401.0,7659.0,8577.0,11015.0,7385.571428571428,9907.933333333332,0
810,3,0,0,3,2,9640.0,11.0,2013.0,0,0.0,0.0,1,2015,7,3,8,28,0,4910.0,7962.0,4098.0,7475.0,6359.857142857143,6008.5,0
811,2,1,0,0,0,410.0,9.0,2012.0,0,0.0,0.0,1,2015,6,2,30,27,0,5587.0,4022.0,3619.0,4510.0,3778.285714285714,4071.6,0
812,2,1,0,3,0,2590.0,9.0,2012.0,0,0.0,0.0,1,2015,6,2,16,25,0,10346.0,6203.0,3594.0,3282.0,5967.714285714285,6407.1,0
813,5,0,0,0,0,1560.0,9.0,2003.0,0,0.0,0.0,1,2015,6,2,26,26,0,5021.0,5570.0,5476.0,6613.0,5335.285714285715,5866.233333333334,0
814,3,0,1,3,2,24530.0,7.0,2013.0,0,0.0,0.0,1,2015,7,3,22,30,0,6832.0,10384.0,8150.0,8612.0,8536.57142857143,8454.2,0
815,4,0,0,0,0,590.0,1.0,1900.0,1,40.0,2014.0,1,2015,7,3,9,28,0,5529.0,6568.0,5086.0,7886.0,6078.714285714285,6293.9,0
816,3,0,1,2,2,460.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,22,30,0,4159.0,5208.0,5368.0,5251.0,4533.428571428572,4713.666666666667,0
817,1,0,0,0,0,140.0,3.0,2006.0,0,0.0,0.0,1,2015,6,2,22,26,0,14658.0,11943.0,22762.0,13821.0,21549.428571428572,21505.833333333332,0
818,4,1,0,3,0,490.0,0.0,0.0,1,35.0,2010.0,0,2015,7,3,2,27,0,8542.0,4489.0,8680.0,5075.0,6792.0,6892.1,0
819,6,0,0,0,2,720.0,10.0,2014.0,0,0.0,0.0,1,2015,7,3,4,27,1,6964.0,5200.0,6627.0,5743.0,6607.285714285715,6024.266666666666,0
820,1,0,0,0,2,1650.0,0.0,0.0,1,40.0,2014.0,0,2015,6,2,22,26,0,10613.0,12481.0,14620.0,13537.0,13027.142857142857,12314.966666666667,0
821,2,1,0,0,0,1700.0,9.0,2009.0,0,0.0,0.0,1,2015,6,2,30,27,0,10655.0,6134.0,4444.0,6714.0,6310.857142857143,7009.9,0
822,3,1,0,0,2,410.0,11.0,2010.0,1,48.0,2010.0,1,2015,6,2,17,25,0,8828.0,5407.0,10028.0,5220.0,6822.571428571428,7326.833333333333,0
823,5,0,1,0,2,16210.0,11.0,2010.0,0,0.0,0.0,1,2015,7,3,24,30,0,4847.0,7511.0,4802.0,7384.0,5660.714285714285,5964.166666666667,0
824,2,1,0,0,0,17570.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,30,27,0,10808.0,6476.0,6145.0,7033.0,6703.142857142857,7271.833333333333,0
825,4,0,0,0,0,380.0,5.0,2011.0,1,40.0,2014.0,1,2015,7,3,23,30,0,3587.0,5171.0,4230.0,4901.0,4678.571428571428,4982.933333333333,0
826,3,0,0,0,2,7980.0,6.0,2005.0,0,0.0,0.0,1,2015,6,2,24,26,0,8402.0,11055.0,10207.0,11768.0,8996.857142857143,9508.4,0
827,1,1,0,0,2,250.0,1.0,2005.0,0,0.0,0.0,1,2015,6,2,1,23,0,18470.0,16374.0,14170.0,12655.0,15861.285714285714,16054.366666666667,0
828,2,0,0,3,2,3290.0,12.0,2014.0,0,0.0,0.0,1,2015,6,2,23,26,0,4801.0,8491.0,3077.0,8259.0,5757.0,5518.233333333334,0
829,3,1,0,2,0,110.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,15,29,0,7340.0,4160.0,8077.0,4403.0,5790.857142857143,5529.566666666667,0
830,4,0,1,0,2,6320.0,0.0,0.0,1,5.0,2011.0,0,2015,7,3,23,30,0,5774.0,7639.0,5446.0,6747.0,5863.714285714285,6209.866666666667,0
831,4,0,0,0,0,800.0,6.0,2007.0,0,0.0,0.0,1,2015,6,2,25,26,0,11910.0,15873.0,12270.0,16559.0,12239.57142857143,13587.3,0
832,2,0,0,3,0,5070.0,0.0,0.0,1,45.0,2009.0,0,2015,6,2,23,26,0,4601.0,9837.0,6640.0,7063.0,7082.285714285715,7025.933333333333,0
833,3,1,1,3,2,3290.0,12.0,1999.0,1,35.0,2010.0,1,2015,7,3,29,31,0,5918.0,3940.0,7494.0,3635.0,5063.571428571428,5319.233333333334,0
834,1,1,0,0,0,3470.0,3.0,2012.0,0,0.0,0.0,1,2015,7,3,13,29,0,4056.0,3714.0,4718.0,6477.0,5107.571428571428,5870.9,0
835,5,1,1,0,0,2890.0,12.0,2007.0,1,10.0,2014.0,1,2015,7,3,31,31,0,6159.0,4316.0,6176.0,4574.0,5257.714285714285,5395.333333333333,0
836,4,0,1,0,0,2720.0,9.0,2012.0,0,0.0,0.0,1,2015,7,3,23,30,0,5315.0,7883.0,5891.0,6829.0,5803.714285714285,6076.7,0
837,3,1,0,0,2,14600.0,4.0,2015.0,0,0.0,0.0,1,2015,7,3,15,29,0,4360.0,4074.0,5746.0,3840.0,4075.8571428571427,4038.6,0
838,1,0,1,3,2,6890.0,0.0,0.0,1,48.0,2011.0,0,2015,7,3,20,30,0,6375.0,6341.0,9675.0,13440.0,8762.285714285714,8712.4,0
839,5,0,0,2,0,240.0,1.0,2015.0,0,0.0,0.0,1,2015,7,3,10,28,0,3176.0,4771.0,3358.0,4660.0,3462.1428571428573,3689.366666666667,0
840,3,1,1,0,0,1070.0,9.0,2009.0,0,0.0,0.0,1,2015,7,3,29,31,0,8394.0,6307.0,8213.0,6090.0,6266.0,6232.433333333333,0
841,2,1,0,0,0,27650.0,8.0,2004.0,0,0.0,0.0,1,2015,6,2,30,27,0,3851.0,2245.0,1255.0,2350.0,2261.714285714286,2556.9333333333334,0
842,3,0,0,3,2,1200.0,11.0,2007.0,0,0.0,0.0,1,2015,6,2,10,24,0,21898.0,24589.0,21025.0,30169.0,22572.14285714286,21341.3,0
843,3,0,1,2,0,60.0,4.0,2006.0,0,0.0,0.0,1,2015,7,3,22,30,0,7092.0,12255.0,9195.0,9688.0,9956.285714285714,9643.733333333334,0
844,5,1,0,0,0,2030.0,9.0,2012.0,1,18.0,2011.0,1,2015,6,2,19,25,0,4485.0,3753.0,5898.0,3550.0,4601.142857142857,4441.133333333333,0
845,6,0,0,3,0,7860.0,11.0,2005.0,1,14.0,2011.0,1,2015,7,3,4,27,1,5406.0,5032.0,5207.0,6413.0,5561.0,5225.066666666667,0
846,5,0,0,0,2,8860.0,4.0,2004.0,1,37.0,2009.0,1,2015,6,2,12,24,0,8144.0,12118.0,8993.0,11199.0,9108.0,9548.3,0
847,1,1,0,2,2,190.0,0.0,0.0,1,31.0,2013.0,0,2015,6,2,15,25,0,6838.0,6485.0,5647.0,7031.0,5732.0,6670.766666666666,0
848,6,0,0,0,2,370.0,7.0,2007.0,1,14.0,2011.0,1,2015,7,3,25,30,1,6558.0,7101.0,6032.0,5761.0,6139.285714285715,6540.633333333333,0
849,6,0,0,2,2,5000.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,27,26,1,6836.0,9610.0,6532.0,8451.0,7214.857142857143,8155.566666666667,0
850,5,0,1,3,0,1120.0,5.0,2007.0,1,31.0,2013.0,1,2015,7,3,24,30,0,4890.0,6228.0,5096.0,7329.0,5249.142857142857,6061.266666666666,0
851,6,0,0,3,2,2330.0,0.0,0.0,1,49.0,2014.0,0,2015,6,2,27,26,1,4131.0,5851.0,4009.0,6164.0,4531.571428571428,5409.633333333333,0
852,4,1,1,2,0,940.0,4.0,2004.0,1,14.0,2011.0,1,2015,7,3,30,31,0,4614.0,3325.0,6388.0,3853.0,4270.428571428572,4354.333333333333,0
853,1,1,0,0,0,14040.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,27,31,0,8191.0,7926.0,9103.0,7958.0,8430.857142857143,9351.133333333333,0
854,5,0,1,2,0,4770.0,0.0,0.0,1,13.0,2010.0,0,2015,7,3,24,30,0,4898.0,5229.0,5739.0,6893.0,5261.857142857143,5964.133333333333,0
855,3,1,1,0,0,3440.0,0.0,0.0,1,45.0,2009.0,0,2015,6,2,3,23,0,8534.0,6195.0,4176.0,3767.0,6260.428571428572,6582.833333333333,0
856,3,1,0,0,0,3020.0,2.0,2010.0,0,0.0,0.0,1,2015,6,2,3,23,0,8642.0,7245.0,6132.0,6111.0,7773.571428571428,7915.3,0
857,4,1,1,2,0,6270.0,8.0,2005.0,1,23.0,2014.0,1,2015,7,3,30,31,0,8975.0,6685.0,9407.0,5528.0,8952.857142857143,8454.633333333333,0
858,6,0,0,0,0,3370.0,12.0,2008.0,1,40.0,2014.0,1,2015,6,2,27,26,1,4796.0,5290.0,4544.0,5919.0,4502.857142857143,5055.233333333334,0
859,4,1,0,2,0,21770.0,7.0,2015.0,0,0.0,0.0,1,2015,7,3,30,31,0,9764.0,6952.0,8666.0,6278.0,8512.42857142857,8045.166666666667,0
860,4,1,0,2,2,5980.0,2.0,2010.0,0,0.0,0.0,1,2015,6,2,4,23,0,6764.0,5552.0,7675.0,5281.0,7045.285714285715,7117.2,0
861,6,0,0,2,2,740.0,0.0,0.0,1,14.0,2013.0,0,2015,7,3,11,28,1,3598.0,4795.0,2811.0,3247.0,3701.285714285714,3818.9,0
862,2,0,1,0,2,2840.0,3.0,2010.0,1,14.0,2011.0,1,2015,7,3,21,30,0,8252.0,11700.0,5368.0,10211.0,9385.0,8339.466666666667,0
863,5,0,1,0,2,21370.0,11.0,2010.0,0,0.0,0.0,1,2015,7,3,24,30,0,8820.0,9964.0,9807.0,6456.0,7655.857142857143,8098.366666666667,0
864,2,0,0,0,0,1020.0,10.0,2012.0,1,45.0,2009.0,1,2015,7,3,7,28,0,4273.0,5948.0,2995.0,6415.0,4909.285714285715,4588.333333333333,0
865,1,0,1,3,2,2640.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,6,28,0,7958.0,9535.0,8983.0,10806.0,9118.142857142857,8684.3,0
866,1,0,0,3,0,9680.0,0.0,0.0,1,5.0,2013.0,0,2015,6,2,8,24,0,5833.0,7934.0,6873.0,9267.0,8470.285714285714,7926.466666666666,0
867,2,1,0,3,2,21810.0,9.0,2012.0,0,0.0,0.0,1,2015,6,2,30,27,0,6537.0,3234.0,5171.0,1933.0,4108.571428571428,4321.333333333333,0
868,4,0,0,3,2,1360.0,8.0,2005.0,1,10.0,2014.0,1,2015,7,3,9,28,0,8303.0,9474.0,8308.0,13500.0,9247.142857142857,9976.466666666667,0
869,4,0,1,2,0,230.0,10.0,2001.0,1,14.0,2011.0,1,2015,7,3,23,30,0,4119.0,6969.0,3885.0,6615.0,5376.0,5505.533333333334,0
870,5,1,1,0,0,780.0,4.0,2009.0,0,0.0,0.0,1,2015,7,3,17,29,0,7565.0,6851.0,8444.0,6326.0,7167.285714285715,6961.8,0
871,4,1,0,3,2,10620.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,18,25,0,6348.0,5035.0,9156.0,4530.0,6777.857142857143,7203.333333333333,0
872,3,1,0,0,2,3860.0,9.0,2014.0,1,23.0,2015.0,1,2015,6,2,17,25,0,8590.0,7692.0,6981.0,7661.0,8133.714285714285,8094.133333333333,0
873,2,0,0,0,0,2040.0,11.0,2008.0,0,0.0,0.0,1,2015,6,2,23,26,0,3802.0,4997.0,2751.0,5171.0,3986.714285714286,3847.9,0
874,3,1,1,0,0,3210.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,29,31,0,5056.0,4657.0,5836.0,3571.0,4760.428571428572,4881.166666666667,0
875,1,1,0,3,0,5070.0,11.0,2007.0,1,18.0,2015.0,1,2015,7,3,13,29,0,3709.0,4153.0,4322.0,4608.0,3965.5714285714284,4703.7,0
876,4,1,0,0,0,21790.0,4.0,2005.0,1,18.0,2015.0,1,2015,7,3,2,27,0,13348.0,7012.0,14905.0,9660.0,9671.0,9518.1,0
877,5,0,0,0,2,29190.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,12,24,0,5787.0,6201.0,5627.0,6424.0,5350.714285714285,6231.166666666667,0
878,2,1,0,3,2,1100.0,12.0,2014.0,0,0.0,0.0,1,2015,6,2,30,27,0,13588.0,6985.0,6021.0,8556.0,7512.0,8555.966666666667,0
879,5,1,0,3,0,2330.0,0.0,0.0,1,5.0,2013.0,0,2015,7,3,3,27,0,4757.0,3043.0,4099.0,3371.0,4220.0,4107.5,0
880,4,1,0,0,2,4570.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,16,29,0,8886.0,7042.0,9597.0,7236.0,8297.42857142857,7983.333333333333,0
881,5,1,1,0,0,180.0,3.0,2008.0,1,31.0,2013.0,1,2015,7,3,31,31,0,5571.0,2770.0,5253.0,3462.0,3936.285714285714,4072.133333333333,0
882,4,1,1,0,0,30.0,4.0,2013.0,0,0.0,0.0,1,2015,7,3,2,27,0,6873.0,5448.0,7082.0,5804.0,6443.0,6401.633333333333,0
883,6,0,0,0,0,3200.0,6.0,2005.0,0,0.0,0.0,1,2015,7,3,18,29,1,5336.0,4026.0,4972.0,2781.0,4751.0,4720.7,0
884,2,0,0,3,2,7550.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,21,30,0,6210.0,9604.0,5332.0,8038.0,6741.857142857143,6207.433333333333,0
885,2,0,1,0,0,480.0,12.0,2005.0,0,0.0,0.0,1,2015,7,3,21,30,0,5184.0,6587.0,4717.0,6943.0,5904.285714285715,5924.1,0
886,5,0,1,0,2,12430.0,10.0,2004.0,0,0.0,0.0,1,2015,7,3,10,28,0,6536.0,7849.0,6212.0,9109.0,6651.428571428572,7065.166666666667,0
887,5,1,0,3,0,19700.0,0.0,0.0,1,37.0,2009.0,0,2015,7,3,17,29,0,7150.0,6350.0,7542.0,5814.0,7682.142857142857,7145.8,0
888,4,0,0,3,0,4450.0,6.0,2012.0,1,35.0,2012.0,1,2015,7,3,9,28,0,7856.0,10377.0,6275.0,9792.0,9246.57142857143,8835.7,0
889,3,1,1,3,0,18670.0,12.0,2005.0,0,0.0,0.0,1,2015,7,3,29,31,0,4943.0,3142.0,5806.0,3466.0,3847.714285714286,4063.7,0
890,2,1,0,0,0,4450.0,0.0,0.0,1,14.0,2011.0,0,2015,7,3,28,31,0,9349.0,5679.0,5636.0,4823.0,5924.714285714285,6254.1,0
891,5,1,1,0,2,350.0,0.0,0.0,1,31.0,2013.0,0,2015,7,3,3,27,0,7379.0,6311.0,8296.0,6202.0,8128.142857142857,7575.766666666666,0
892,6,0,0,0,0,19370.0,4.0,2002.0,0,0.0,0.0,1,2015,6,2,20,25,1,9639.0,5342.0,8635.0,8620.0,8085.142857142857,7709.8,0
893,3,1,1,0,0,130.0,0.0,0.0,1,1.0,2013.0,0,2015,6,2,3,23,0,8324.0,7061.0,5538.0,5330.0,6903.571428571428,6749.566666666667,0
894,2,0,0,0,0,190.0,11.0,2012.0,0,0.0,0.0,1,2015,6,2,23,26,0,5841.0,13988.0,6929.0,5977.0,9831.142857142857,8995.5,0
895,6,0,0,0,2,4150.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,13,24,1,8638.0,12361.0,8432.0,9946.0,9354.42857142857,10124.933333333332,0
896,1,1,0,0,2,170.0,9.0,2012.0,0,0.0,0.0,1,2015,6,2,1,23,0,7461.0,6959.0,6507.0,5828.0,6829.142857142857,7142.3,0
897,5,1,0,2,2,3290.0,1.0,2007.0,1,5.0,2013.0,1,2015,7,3,17,29,0,2806.0,2557.0,3027.0,2544.0,3347.714285714286,3186.9,0
898,1,1,0,0,0,18540.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,1,23,0,2405.0,6930.0,7206.0,5134.0,5460.428571428572,6852.133333333333,0
899,1,1,1,3,0,2590.0,0.0,0.0,1,13.0,2010.0,0,2015,7,3,13,29,0,1926.0,2158.0,4189.0,4846.0,4115.571428571428,4943.233333333334,0
900,5,1,0,0,0,3920.0,4.0,2005.0,1,40.0,2014.0,1,2015,7,3,3,27,0,6500.0,5167.0,6556.0,5564.0,7055.428571428572,6486.7,0
901,4,1,0,0,2,3170.0,4.0,2014.0,0,0.0,0.0,1,2015,6,2,18,25,0,7508.0,5656.0,9017.0,5723.0,7146.142857142857,7021.9,0
902,1,1,0,0,0,310.0,5.0,2015.0,1,40.0,2014.0,1,2015,6,2,29,27,0,4098.0,3979.0,3499.0,5125.0,3602.714285714286,3992.766666666667,0
903,5,1,0,3,2,7290.0,9.0,2014.0,0,0.0,0.0,1,2015,7,3,3,27,0,12042.0,8752.0,11529.0,8533.0,11864.857142857143,11642.566666666668,0
904,4,0,0,3,2,570.0,7.0,2013.0,1,14.0,2011.0,1,2015,6,2,25,26,0,4641.0,5584.0,4359.0,6383.0,5133.714285714285,5400.9,0
905,1,0,1,0,0,90.0,6.0,2014.0,0,0.0,0.0,1,2015,7,3,6,28,0,4334.0,5948.0,6276.0,5401.0,7703.142857142857,7094.366666666667,0
906,4,1,0,0,0,90.0,7.0,2010.0,0,0.0,0.0,1,2015,7,3,2,27,0,12606.0,7880.0,12584.0,8875.0,11020.714285714286,10930.166666666666,0
907,1,1,0,0,2,250.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,15,25,0,6272.0,6793.0,6520.0,7053.0,6376.714285714285,7151.933333333333,0
908,2,1,0,0,0,1980.0,7.0,2010.0,1,37.0,2009.0,1,2015,6,2,16,25,0,7227.0,3997.0,3920.0,4496.0,3748.714285714286,4121.633333333333,0
909,5,1,1,0,2,1680.0,0.0,0.0,1,45.0,2009.0,0,2015,6,2,5,23,0,13209.0,10341.0,14146.0,17440.0,12050.285714285714,12208.666666666666,0
910,5,1,1,3,2,12480.0,0.0,0.0,1,1.0,2013.0,0,2015,7,3,17,29,0,6806.0,5002.0,5850.0,4993.0,6451.285714285715,6084.5,0
911,1,1,0,0,2,16490.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,13,29,0,8315.0,7355.0,9279.0,9640.0,8711.42857142857,9597.533333333333,0
912,5,0,1,2,2,3100.0,5.0,2010.0,0,0.0,0.0,1,2015,7,3,24,30,0,4865.0,6567.0,5299.0,5803.0,5657.857142857143,5689.133333333333,0
913,6,0,0,0,0,280.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,20,25,1,8717.0,5978.0,11856.0,7752.0,9605.42857142857,9215.666666666666,0
914,6,0,0,2,2,2640.0,4.0,2011.0,1,22.0,2012.0,1,2015,7,3,4,27,1,10035.0,7750.0,10281.0,8088.0,10416.42857142857,9127.5,0
915,3,0,0,3,2,650.0,3.0,2013.0,1,40.0,2014.0,1,2015,7,3,8,28,0,4106.0,9589.0,5576.0,6018.0,6671.0,6686.366666666667,0
916,1,0,0,0,0,90.0,11.0,2012.0,0,0.0,0.0,1,2015,6,2,22,26,0,5059.0,5639.0,7472.0,5883.0,6061.0,5819.0,0
917,6,0,0,0,0,7240.0,2.0,2010.0,0,0.0,0.0,1,2015,7,3,11,28,1,5845.0,8076.0,5869.0,4151.0,5915.428571428572,6606.366666666667,0
918,3,1,0,0,2,18710.0,4.0,2015.0,0,0.0,0.0,1,2015,6,2,17,25,0,7704.0,4299.0,8978.0,4399.0,5246.142857142857,5404.1,0
919,3,1,0,0,0,2620.0,0.0,0.0,1,45.0,2009.0,0,2015,7,3,15,29,0,6630.0,4249.0,8251.0,4712.0,5473.142857142857,5542.466666666666,0
920,3,1,1,0,0,850.0,2.0,2012.0,1,40.0,2014.0,1,2015,6,2,3,23,0,6924.0,5871.0,6097.0,6219.0,6368.285714285715,6611.033333333334,0
921,6,0,0,0,0,840.0,9.0,2006.0,0,0.0,0.0,1,2015,7,3,4,27,1,10117.0,7857.0,9531.0,4934.0,9835.0,9261.666666666666,0
922,1,0,0,3,0,2110.0,3.0,2006.0,0,0.0,0.0,1,2015,6,2,22,26,0,8862.0,9341.0,9720.0,8581.0,9096.285714285714,8207.6,0
923,2,0,1,0,0,280.0,9.0,2008.0,0,0.0,0.0,1,2015,7,3,21,30,0,5379.0,6362.0,4292.0,6404.0,5683.857142857143,5512.233333333334,0
924,3,1,1,0,0,6420.0,4.0,2011.0,1,1.0,2012.0,1,2015,7,3,29,31,0,4895.0,3257.0,5648.0,4191.0,4005.714285714286,4430.066666666667,0
925,5,1,0,2,0,470.0,3.0,2007.0,1,1.0,2012.0,1,2015,7,3,17,29,0,6756.0,5239.0,6218.0,6539.0,7245.428571428572,7011.633333333333,0
926,6,0,0,3,2,5150.0,3.0,2011.0,1,13.0,2010.0,1,2015,7,3,11,28,1,5774.0,7279.0,6300.0,7503.0,5655.857142857143,7257.366666666667,0
927,2,1,0,0,0,480.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,2,23,0,11747.0,5016.0,6986.0,5003.0,6830.142857142857,7250.233333333334,0
928,3,1,1,3,2,1090.0,0.0,0.0,1,31.0,2013.0,0,2015,7,3,1,27,0,11269.0,5462.0,13782.0,6647.0,7931.571428571428,8315.133333333333,0
929,4,1,0,0,2,4820.0,9.0,2013.0,0,0.0,0.0,1,2015,7,3,2,27,0,7602.0,4122.0,7005.0,5477.0,6128.285714285715,6064.833333333333,0
930,5,1,1,0,0,70.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,31,31,0,7468.0,5302.0,7523.0,5397.0,6475.0,6904.966666666666,0
931,6,0,0,0,2,1480.0,9.0,2011.0,1,1.0,2012.0,1,2015,7,3,11,28,1,4311.0,4315.0,3386.0,4039.0,4171.0,4148.5,0
932,1,1,1,0,0,15700.0,0.0,0.0,1,13.0,2010.0,0,2015,6,2,1,23,0,4797.0,9049.0,7868.0,6330.0,6817.142857142857,7628.433333333333,0
933,1,0,0,0,2,6270.0,2.0,2005.0,0,0.0,0.0,1,2015,6,2,22,26,0,3412.0,3596.0,7776.0,3897.0,7344.857142857143,7574.133333333333,0
934,2,0,0,0,2,5460.0,0.0,0.0,1,14.0,2011.0,0,2015,6,2,23,26,0,5922.0,9494.0,3983.0,4983.0,7375.142857142857,7028.7,0
935,5,0,0,0,2,22350.0,6.0,2010.0,0,0.0,0.0,1,2015,7,3,10,28,0,5373.0,6994.0,3976.0,6707.0,5600.571428571428,5607.1,0
936,3,1,0,0,0,580.0,2.0,2008.0,0,0.0,0.0,1,2015,6,2,17,25,0,7983.0,5424.0,6227.0,7303.0,6621.714285714285,7096.766666666666,0
937,5,0,0,3,0,2810.0,0.0,0.0,1,10.0,2014.0,0,2015,6,2,12,24,0,5469.0,9996.0,6955.0,7676.0,7725.571428571428,7777.966666666666,0
938,2,1,0,0,0,2820.0,9.0,2009.0,0,0.0,0.0,1,2015,6,2,2,23,0,14495.0,7927.0,10051.0,7448.0,9687.285714285714,10100.1,0
939,4,0,1,3,0,1340.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,23,30,0,4196.0,6825.0,5115.0,5807.0,5304.0,5809.2,0
940,3,1,0,3,2,6470.0,9.0,2012.0,0,0.0,0.0,1,2015,6,2,17,25,0,9584.0,6605.0,11750.0,6490.0,7750.0,7857.833333333333,0
941,2,0,0,0,0,1200.0,12.0,2011.0,1,31.0,2013.0,1,2015,6,2,9,24,0,4665.0,3877.0,5456.0,7085.0,5908.428571428572,5497.666666666667,0
942,6,0,0,3,2,6860.0,0.0,0.0,1,18.0,2011.0,0,2015,6,2,13,24,1,5071.0,9603.0,4458.0,6618.0,5783.142857142857,6551.466666666666,0
943,6,0,0,3,2,18020.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,4,27,1,7771.0,6099.0,7825.0,8197.0,7873.428571428572,7568.566666666667,0
